날짜,시간,오류 값,온도,습도
2022-12-01,21:38:57,H,3.10,61.60
2022-12-01,21:39:07,H,3.10,61.90
2022-12-01,21:39:17,H,3.10,62.00
2022-12-01,21:39:27,H,3.10,62.00
2022-12-01,21:39:37,H,3.10,61.80
2022-12-01,21:39:47,H,3.10,61.40
2022-12-01,21:39:57,H,3.10,61.20
2022-12-01,21:40:07,H,3.10,61.60
2022-12-01,21:40:17,H,3.10,61.90
2022-12-01,21:40:27,H,3.10,62.20
2022-12-01,21:40:37,H,3.10,62.60
2022-12-01,21:40:47,H,3.10,62.40
2022-12-01,21:40:57,H,3.10,62.50
2022-12-01,21:41:07,H,3.10,62.80
2022-12-01,21:41:17,H,3.10,62.70
2022-12-01,21:41:27,H,3.10,62.60
2022-12-01,21:41:37,H,3.10,62.70
2022-12-01,21:41:47,H,3.10,62.50
2022-12-01,21:41:57,H,3.10,61.20
2022-12-01,21:42:07,H,3.10,60.90
2022-12-01,21:42:17,H,3.10,61.20
2022-12-01,21:42:27,H,3.10,61.90
2022-12-01,21:42:37,H,3.10,62.30
2022-12-01,21:42:47,H,3.10,62.30
2022-12-01,21:42:57,H,3.10,62.20
2022-12-01,21:43:07,H,3.10,61.80
2022-12-01,21:43:17,H,3.10,61.20
2022-12-01,21:43:27,H,3.10,60.50
2022-12-01,21:43:37,H,3.10,60.70
2022-12-01,21:43:47,H,3.10,61.40
2022-12-01,21:43:57,H,3.10,61.80
2022-12-01,21:44:07,H,3.10,61.90
2022-12-01,21:44:17,H,3.10,61.90
2022-12-01,21:44:27,H,3.10,61.70
2022-12-01,21:44:37,H,3.10,62.10
2022-12-01,21:44:47,H,3.10,62.20
2022-12-01,21:44:57,H,3.10,62.00
2022-12-01,21:45:07,H,3.10,62.00
2022-12-01,21:45:17,H,3.10,62.40
2022-12-01,21:45:27,H,3.10,62.60
2022-12-01,21:45:37,H,3.10,62.60
2022-12-01,21:45:47,H,3.10,62.80
2022-12-01,21:45:57,H,3.10,62.90
2022-12-01,21:46:07,H,3.10,62.80
2022-12-01,21:46:17,H,3.10,62.70
2022-12-01,21:46:27,H,3.10,62.80
2022-12-01,21:46:47,H,3.10,62.70
2022-12-01,21:46:57,H,3.10,62.20
2022-12-01,21:47:07,H,3.10,61.50
2022-12-01,21:47:17,H,3.10,61.10
2022-12-01,21:47:27,H,3.10,61.30
2022-12-01,21:47:37,H,3.10,62.00
2022-12-01,21:47:47,H,3.10,62.60
2022-12-01,21:47:57,H,3.10,62.80
2022-12-01,21:48:07,H,3.10,62.40
2022-12-01,21:48:17,H,3.10,62.40
2022-12-01,21:48:27,H,3.10,62.40
2022-12-01,21:48:37,H,3.10,62.10
2022-12-01,21:48:47,H,3.10,62.50
2022-12-01,21:48:57,H,3.10,62.00
2022-12-01,21:49:07,H,3.10,61.20
2022-12-01,21:49:17,H,3.10,60.60
2022-12-01,21:49:27,H,3.10,60.60
2022-12-01,21:49:37,H,3.10,60.90
2022-12-01,21:49:47,H,3.10,61.10
2022-12-01,21:49:57,H,3.10,61.00
2022-12-01,21:50:07,H,3.10,60.60
2022-12-01,21:50:17,H,3.10,60.50
2022-12-01,21:50:27,H,3.10,60.50
2022-12-01,21:50:37,H,3.10,60.80
2022-12-01,21:50:47,H,3.10,60.70
2022-12-01,21:50:57,H,3.10,60.60
2022-12-01,21:51:07,H,3.10,60.80
2022-12-01,21:51:17,H,3.10,61.10
2022-12-01,21:51:27,H,3.10,61.60
2022-12-01,21:51:37,H,3.10,61.90
2022-12-01,21:51:47,H,3.10,61.60
2022-12-01,21:51:57,H,3.10,61.30
2022-12-01,21:52:07,H,3.10,61.20
2022-12-01,21:52:17,H,3.10,60.90
2022-12-01,21:52:27,H,3.10,61.20
2022-12-01,21:52:37,H,3.10,61.60
2022-12-01,21:52:47,H,3.10,62.20
2022-12-01,21:52:57,H,3.10,62.70
2022-12-01,21:53:07,H,3.10,63.00
2022-12-01,21:53:17,H,3.10,62.90
2022-12-01,21:53:27,H,3.10,62.20
2022-12-01,21:53:37,H,3.10,61.90
2022-12-01,21:53:47,H,3.10,61.60
2022-12-01,21:53:57,H,3.10,62.00
2022-12-01,21:54:07,H,3.10,62.60
2022-12-01,21:54:17,H,3.10,63.10
2022-12-01,21:54:27,H,3.10,63.30
2022-12-01,21:54:37,H,3.10,63.20
2022-12-01,21:54:47,H,3.10,62.90
2022-12-01,21:54:57,H,3.10,62.90
2022-12-01,21:55:07,H,3.10,63.20
2022-12-01,21:55:17,H,3.10,63.40
2022-12-01,21:55:27,H,3.10,63.50
2022-12-01,21:55:37,H,3.10,63.50
2022-12-01,21:55:47,H,3.10,63.50
2022-12-01,21:55:57,H,3.20,63.60
2022-12-01,21:56:07,H,3.20,63.70
2022-12-01,21:56:17,H,3.20,63.80
2022-12-01,21:56:27,H,3.20,63.80
2022-12-01,21:56:37,H,3.20,63.80
2022-12-01,21:56:47,H,3.20,63.80
2022-12-01,21:56:57,H,3.20,63.80
2022-12-01,21:57:07,H,3.20,63.80
2022-12-01,21:57:17,H,3.20,63.90
2022-12-01,21:57:27,H,3.20,63.90
2022-12-01,21:57:37,H,3.20,64.00
2022-12-01,21:57:47,H,3.20,64.00
2022-12-01,21:57:57,H,3.20,63.90
2022-12-01,21:58:07,H,3.20,63.90
2022-12-01,21:58:17,H,3.20,63.80
2022-12-01,21:58:27,H,3.20,63.80
2022-12-01,21:58:37,H,3.20,63.80
2022-12-01,21:58:47,H,3.20,63.70
2022-12-01,21:58:57,H,3.20,63.70
2022-12-01,21:59:07,H,3.30,63.70
2022-12-01,21:59:17,H,3.20,63.60
2022-12-01,21:59:27,H,3.30,63.60
2022-12-01,21:59:37,H,3.20,63.60
2022-12-01,21:59:47,H,3.20,63.50
2022-12-01,21:59:57,H,3.20,63.30
2022-12-01,22:00:07,H,3.30,63.20
2022-12-01,22:00:17,H,3.20,63.00
2022-12-01,22:00:27,H,3.20,62.90
2022-12-01,22:00:37,H,3.20,62.90
2022-12-01,22:00:47,H,3.20,62.90
2022-12-01,22:00:57,H,3.20,62.70
2022-12-01,22:01:07,H,3.20,62.50
2022-12-01,22:01:17,H,3.20,62.50
2022-12-01,22:01:27,H,3.20,62.50
2022-12-01,22:01:37,H,3.20,62.50
2022-12-01,22:01:47,H,3.20,62.60
2022-12-01,22:01:57,H,3.20,62.60
2022-12-01,22:02:07,H,3.20,62.60
2022-12-01,22:02:17,H,3.20,62.60
2022-12-01,22:02:27,H,3.20,62.50
2022-12-01,22:02:37,H,3.20,62.60
2022-12-01,22:02:47,H,3.20,62.70
2022-12-01,22:02:57,H,3.20,62.70
2022-12-01,22:03:07,H,3.20,62.60
2022-12-01,22:03:17,H,3.20,62.60
2022-12-01,22:03:27,H,3.20,62.60
2022-12-01,22:03:37,H,3.20,62.60
2022-12-01,22:03:47,H,3.20,62.70
2022-12-01,22:03:57,H,3.20,62.70
2022-12-01,22:04:07,H,3.20,62.80
2022-12-01,22:04:17,H,3.20,62.90
2022-12-01,22:04:27,H,3.20,63.00
2022-12-01,22:04:37,H,3.20,63.00
2022-12-01,22:04:47,H,3.20,63.00
2022-12-01,22:04:57,H,3.20,63.00
2022-12-01,22:05:07,H,3.20,63.00
2022-12-01,22:05:17,H,3.20,63.10
2022-12-01,22:05:27,H,3.20,63.00
2022-12-01,22:05:37,H,3.20,63.00
2022-12-01,22:05:47,H,3.20,63.00
2022-12-01,22:05:57,H,3.20,62.90
2022-12-01,22:06:07,H,3.20,63.00
2022-12-01,22:06:17,H,3.20,63.00
2022-12-01,22:06:27,H,3.20,63.00
2022-12-01,22:06:37,H,3.20,63.10
2022-12-01,22:06:47,H,3.20,63.30
2022-12-01,22:06:57,H,3.20,63.40
2022-12-01,22:07:07,H,3.20,63.50
2022-12-01,22:07:17,H,3.20,63.50
2022-12-01,22:07:27,H,3.20,63.60
2022-12-01,22:07:37,H,3.20,63.50
2022-12-01,22:07:47,H,3.20,63.40
2022-12-01,22:07:57,H,3.20,63.30
2022-12-01,22:08:07,H,3.20,63.20
2022-12-01,22:08:17,H,3.20,63.10
2022-12-01,22:08:27,H,3.20,63.10
2022-12-01,22:08:37,H,3.20,63.10
2022-12-01,22:08:47,H,3.20,63.10
2022-12-01,22:08:57,H,3.20,62.90
2022-12-01,22:09:07,H,3.20,62.80
2022-12-01,22:09:17,H,3.20,62.60
2022-12-01,22:09:27,H,3.20,62.50
2022-12-01,22:09:37,H,3.20,62.50
2022-12-01,22:09:47,H,3.20,62.70
2022-12-01,22:09:57,H,3.20,63.00
2022-12-01,22:10:07,H,3.20,63.20
2022-12-01,22:10:17,H,3.20,63.10
2022-12-01,22:10:27,H,3.20,63.10
2022-12-01,22:10:37,H,3.20,63.10
2022-12-01,22:10:47,H,3.20,63.10
2022-12-01,22:10:57,H,3.20,63.20
2022-12-01,22:11:07,H,3.20,63.20
2022-12-01,22:11:17,H,3.20,63.20
2022-12-01,22:11:27,H,3.20,63.10
2022-12-01,22:11:37,H,3.20,63.10
2022-12-01,22:11:47,H,3.20,63.00
2022-12-01,22:11:57,H,3.20,63.00
2022-12-01,22:12:07,H,3.20,63.10
2022-12-01,22:12:17,H,3.20,63.10
2022-12-01,22:12:27,H,3.20,63.10
2022-12-01,22:12:37,H,3.20,63.00
2022-12-01,22:12:47,H,3.20,63.10
2022-12-01,22:12:57,H,3.20,63.10
2022-12-01,22:13:07,H,3.20,63.20
2022-12-01,22:13:17,H,3.20,63.20
2022-12-01,22:13:27,H,3.20,63.20
2022-12-01,22:13:37,H,3.20,63.10
2022-12-01,22:13:47,H,3.20,63.10
2022-12-01,22:13:57,H,3.20,63.10
2022-12-01,22:14:07,H,3.20,63.10
2022-12-01,22:14:17,H,3.20,63.10
2022-12-01,22:14:27,H,3.20,63.10
2022-12-01,22:14:37,H,3.20,63.20
2022-12-01,22:14:47,H,3.20,63.10
2022-12-01,22:14:57,H,3.30,63.10
2022-12-01,22:15:07,H,3.20,63.10
2022-12-01,22:15:17,H,3.20,63.10
2022-12-01,22:15:27,H,3.20,63.10
2022-12-01,22:15:37,H,3.20,63.10
2022-12-01,22:15:47,H,3.20,63.10
2022-12-01,22:15:57,H,3.20,63.10
2022-12-01,22:16:07,H,3.20,63.00
2022-12-01,22:16:17,H,3.20,63.00
2022-12-01,22:16:27,H,3.20,63.00
2022-12-01,22:16:37,H,3.20,63.00
2022-12-01,22:16:47,H,3.20,62.90
2022-12-01,22:16:57,H,3.20,62.90
2022-12-01,22:17:07,H,3.20,62.80
2022-12-01,22:17:17,H,3.20,62.80
2022-12-01,22:17:27,H,3.20,62.80
2022-12-01,22:17:37,H,3.20,62.80
2022-12-01,22:17:47,H,3.20,62.80
2022-12-01,22:17:57,H,3.20,62.90
2022-12-01,22:18:07,H,3.20,62.90
2022-12-01,22:18:27,H,3.20,62.90
2022-12-01,22:18:37,H,3.20,62.90
2022-12-01,22:18:47,H,3.20,63.00
2022-12-01,22:18:57,H,3.20,63.00
2022-12-01,22:19:07,H,3.20,63.00
2022-12-01,22:19:17,H,3.20,63.00
2022-12-01,22:19:27,H,3.20,63.00
2022-12-01,22:19:37,H,3.20,63.10
2022-12-01,22:19:47,H,3.20,63.20
2022-12-01,22:19:57,H,3.20,63.20
2022-12-01,22:20:07,H,3.20,63.10
2022-12-01,22:20:17,H,3.20,63.10
2022-12-01,22:20:27,H,3.20,63.00
2022-12-01,22:20:37,H,3.20,63.00
2022-12-01,22:20:47,H,3.20,63.00
2022-12-01,22:20:57,H,3.20,62.90
2022-12-01,22:21:07,H,3.20,62.80
2022-12-01,22:21:17,H,3.20,62.60
2022-12-01,22:21:27,H,3.20,62.70
2022-12-01,22:21:37,H,3.20,62.90
2022-12-01,22:21:47,H,3.20,63.00
2022-12-01,22:21:57,H,3.20,63.00
2022-12-01,22:22:07,H,3.20,62.90
2022-12-01,22:22:17,H,3.20,62.90
2022-12-01,22:22:27,H,3.20,62.90
2022-12-01,22:22:37,H,3.20,62.80
2022-12-01,22:22:47,H,3.20,62.80
2022-12-01,22:22:57,H,3.20,62.80
2022-12-01,22:23:07,H,3.20,62.80
2022-12-01,22:23:17,H,3.20,62.80
2022-12-01,22:23:27,H,3.20,62.70
2022-12-01,22:23:37,H,3.20,62.70
2022-12-01,22:23:47,H,3.20,62.30
2022-12-01,22:23:57,H,3.20,62.20
2022-12-01,22:24:07,H,3.20,61.80
2022-12-01,22:24:17,H,3.20,61.10
2022-12-01,22:24:27,H,3.20,61.20
2022-12-01,22:24:37,H,3.20,61.80
2022-12-01,22:24:47,H,3.20,62.20
2022-12-01,22:24:57,H,3.10,62.50
2022-12-01,22:25:07,H,3.20,62.60
2022-12-01,22:25:17,H,3.20,62.80
2022-12-01,22:25:27,H,3.10,63.00
2022-12-01,22:25:37,H,3.10,63.10
2022-12-01,22:25:47,H,3.20,63.00
2022-12-01,22:25:57,H,3.10,63.00
2022-12-01,22:26:07,H,3.20,63.00
2022-12-01,22:26:17,H,3.10,63.00
2022-12-01,22:26:27,H,3.20,62.90
2022-12-01,22:26:37,H,3.20,63.00
2022-12-01,22:26:47,H,3.20,63.00
2022-12-01,22:26:57,H,3.20,63.00
2022-12-01,22:27:07,H,3.20,63.10
2022-12-01,22:27:17,H,3.20,63.10
2022-12-01,22:27:27,H,3.20,63.10
2022-12-01,22:27:37,H,3.20,63.10
2022-12-01,22:27:47,H,3.20,63.10
2022-12-01,22:27:57,H,3.20,63.10
2022-12-01,22:28:07,H,3.20,63.00
2022-12-01,22:28:17,H,3.20,62.90
2022-12-01,22:28:27,H,3.20,62.80
2022-12-01,22:28:37,H,3.20,62.70
2022-12-01,22:28:57,H,3.20,62.50
2022-12-01,22:29:07,H,3.10,62.50
2022-12-01,22:29:17,H,3.10,62.60
2022-12-01,22:29:27,H,3.20,62.50
2022-12-01,22:29:37,H,3.10,62.50
2022-12-01,22:29:47,H,3.10,62.50
2022-12-01,22:29:57,H,3.10,62.50
2022-12-01,22:30:07,H,3.10,62.60
2022-12-01,22:30:17,H,3.10,62.60
2022-12-01,22:30:27,H,3.10,62.60
2022-12-01,22:30:37,H,3.10,62.60
2022-12-01,22:30:47,H,3.10,62.60
2022-12-01,22:30:57,H,3.10,62.50
2022-12-01,22:31:07,H,3.10,62.50
2022-12-01,22:31:17,H,3.10,62.50
2022-12-01,22:31:27,H,3.10,62.50
2022-12-01,22:31:37,H,3.10,62.50
2022-12-01,22:31:47,H,3.10,62.40
2022-12-01,22:31:57,H,3.10,62.30
2022-12-01,22:32:07,H,3.10,62.20
2022-12-01,22:32:17,H,3.10,62.20
2022-12-01,22:32:27,H,3.00,62.30
2022-12-01,22:32:37,H,3.10,62.40
2022-12-01,22:32:47,H,3.10,62.60
2022-12-01,22:32:57,H,3.10,62.70
2022-12-01,22:33:07,H,3.00,62.80
2022-12-01,22:33:17,H,3.10,62.80
2022-12-01,22:33:27,H,3.00,62.80
2022-12-01,22:33:37,H,3.00,62.80
2022-12-01,22:33:47,H,3.10,62.80
2022-12-01,22:33:57,H,3.00,62.80
2022-12-01,22:34:07,H,3.10,62.80
2022-12-01,22:34:17,H,3.10,62.80
2022-12-01,22:34:27,H,3.10,62.90
2022-12-01,22:34:37,H,3.10,62.90
2022-12-01,22:34:47,H,3.10,62.90
2022-12-01,22:34:57,H,3.10,62.90
2022-12-01,22:35:07,H,3.10,62.80
2022-12-01,22:35:17,H,3.10,62.80
2022-12-01,22:35:27,H,3.10,62.70
2022-12-01,22:35:37,H,3.10,62.70
2022-12-01,22:35:47,H,3.10,62.70
2022-12-01,22:35:57,H,3.10,62.60
2022-12-01,22:36:07,H,3.10,62.60
2022-12-01,22:36:17,H,3.10,62.70
2022-12-01,22:36:27,H,3.00,62.70
2022-12-01,22:36:37,H,3.10,62.70
2022-12-01,22:36:47,H,3.10,62.70
2022-12-01,22:36:57,H,3.10,62.60
2022-12-01,22:37:07,H,3.10,62.60
2022-12-01,22:37:17,H,3.10,62.70
2022-12-01,22:37:27,H,3.10,62.70
2022-12-01,22:37:37,H,3.10,62.70
2022-12-01,22:37:47,H,3.10,62.70
2022-12-01,22:37:57,H,3.10,62.70
2022-12-01,22:38:07,H,3.10,62.70
2022-12-01,22:38:17,H,3.10,62.70
2022-12-01,22:38:27,H,3.10,62.80
2022-12-01,22:38:37,H,3.10,62.80
2022-12-01,22:38:47,H,3.10,62.90
2022-12-01,22:38:57,H,3.10,63.00
2022-12-01,22:39:07,H,3.10,63.00
2022-12-01,22:39:17,H,3.10,63.00
2022-12-01,22:39:27,H,3.10,63.00
2022-12-01,22:39:37,H,3.10,63.00
2022-12-01,22:39:47,H,3.10,63.00
2022-12-01,22:39:57,H,3.10,63.00
2022-12-01,22:40:07,H,3.10,63.00
2022-12-01,22:40:17,H,3.10,62.90
2022-12-01,22:40:27,H,3.10,62.90
2022-12-01,22:40:37,H,3.10,63.00
2022-12-01,22:40:47,H,3.10,63.00
2022-12-01,22:40:57,H,3.10,63.10
2022-12-01,22:41:07,H,3.10,63.20
2022-12-01,22:41:17,H,3.10,63.30
2022-12-01,22:41:27,H,3.10,63.30
2022-12-01,22:41:37,H,3.10,63.20
2022-12-01,22:41:47,H,3.10,63.10
2022-12-01,22:41:57,H,3.10,63.10
2022-12-01,22:42:07,H,3.10,63.00
2022-12-01,22:42:17,H,3.10,62.90
2022-12-01,22:42:27,H,3.10,62.90
2022-12-01,22:42:37,H,3.10,62.80
2022-12-01,22:42:47,H,3.10,62.70
2022-12-01,22:42:57,H,3.10,62.60
2022-12-01,22:43:07,H,3.10,62.50
2022-12-01,22:43:17,H,3.10,62.50
2022-12-01,22:43:27,H,3.10,62.60
2022-12-01,22:43:37,H,3.10,62.50
2022-12-01,22:43:47,H,3.10,62.40
2022-12-01,22:43:57,H,3.10,62.50
2022-12-01,22:44:07,H,3.10,62.50
2022-12-01,22:44:17,H,3.10,62.50
2022-12-01,22:44:27,H,3.10,62.40
2022-12-01,22:44:37,H,3.10,62.40
2022-12-01,22:44:47,H,3.00,62.50
2022-12-01,22:44:57,H,3.10,62.50
2022-12-01,22:45:07,H,3.00,62.50
2022-12-01,22:45:17,H,3.00,62.50
2022-12-01,22:45:27,H,3.00,62.60
2022-12-01,22:45:37,H,3.00,62.60
2022-12-01,22:45:47,H,3.00,62.60
2022-12-01,22:45:57,H,3.00,62.50
2022-12-01,22:46:07,H,3.00,62.40
2022-12-01,22:46:17,H,3.00,62.40
2022-12-01,22:46:27,H,3.00,62.30
2022-12-01,22:46:37,H,3.00,62.30
2022-12-01,22:46:47,H,3.00,62.40
2022-12-01,22:46:57,H,3.00,62.40
2022-12-01,22:47:07,H,3.00,62.40
2022-12-01,22:47:17,H,3.00,62.40
2022-12-01,22:47:27,H,3.00,62.60
2022-12-01,22:47:37,H,3.00,62.60
2022-12-01,22:47:47,H,3.00,62.50
2022-12-01,22:47:57,H,3.00,62.50
2022-12-01,22:48:07,H,3.00,62.50
2022-12-01,22:48:17,H,2.90,62.50
2022-12-01,22:48:27,H,2.90,62.50
2022-12-01,22:48:37,H,2.90,62.40
2022-12-01,22:48:47,H,2.90,62.40
2022-12-01,22:48:57,H,2.90,62.40
2022-12-01,22:49:07,H,2.90,62.40
2022-12-01,22:49:17,H,2.90,62.40
2022-12-01,22:49:27,H,2.90,62.40
2022-12-01,22:49:37,H,2.90,62.40
2022-12-01,22:49:47,H,2.90,62.40
2022-12-01,22:49:57,H,2.90,62.40
2022-12-01,22:50:07,H,2.90,62.60
2022-12-01,22:50:17,H,2.90,62.60
2022-12-01,22:50:27,H,2.90,62.60
2022-12-01,22:50:37,H,2.90,62.60
2022-12-01,22:50:47,H,2.90,62.60
2022-12-01,22:50:57,H,2.90,62.60
2022-12-01,22:51:07,H,2.90,62.60
2022-12-01,22:51:17,H,2.90,62.70
2022-12-01,22:51:27,H,2.90,62.60
2022-12-01,22:51:37,H,2.90,62.60
2022-12-01,22:51:47,H,2.90,62.50
2022-12-01,22:51:57,H,2.90,62.50
2022-12-01,22:52:07,H,2.90,62.40
2022-12-01,22:52:17,H,2.90,62.30
2022-12-01,22:52:27,H,2.90,62.30
2022-12-01,22:52:37,H,2.90,62.10
2022-12-01,22:52:47,H,2.90,62.10
2022-12-01,22:52:57,H,2.90,62.10
2022-12-01,22:53:07,H,2.80,62.20
2022-12-01,22:53:17,H,2.80,62.20
2022-12-01,22:53:27,H,2.80,62.10
2022-12-01,22:53:37,H,2.80,62.10
2022-12-01,22:53:47,H,2.80,62.10
2022-12-01,22:53:57,H,2.80,62.10
2022-12-01,22:54:07,H,2.80,62.10
2022-12-01,22:54:17,H,2.80,62.10
2022-12-01,22:54:27,H,2.80,62.10
2022-12-01,22:54:37,H,2.80,62.10
2022-12-01,22:54:47,H,2.80,62.10
2022-12-01,22:54:57,H,2.80,62.10
2022-12-01,22:55:07,H,2.80,62.20
2022-12-01,22:55:17,H,2.80,62.10
2022-12-01,22:55:27,H,2.80,62.10
2022-12-01,22:55:37,H,2.80,62.10
2022-12-01,22:55:57,H,2.80,62.00
2022-12-01,22:56:07,H,2.80,62.10
2022-12-01,22:56:17,H,2.80,62.20
2022-12-01,22:56:27,H,2.70,62.20
2022-12-01,22:56:37,H,2.70,62.00
2022-12-01,22:56:47,H,2.70,62.00
2022-12-01,22:56:57,H,2.70,61.90
2022-12-01,22:57:07,H,2.70,61.90
2022-12-01,22:57:17,H,2.70,61.80
2022-12-01,22:57:27,H,2.70,61.80
2022-12-01,22:57:37,H,2.70,61.80
2022-12-01,22:57:47,H,2.70,61.90
2022-12-01,22:57:57,H,2.70,61.90
2022-12-01,22:58:07,H,2.70,62.00
2022-12-01,22:58:17,H,2.70,62.10
2022-12-01,22:58:27,H,2.70,62.10
2022-12-01,22:58:37,H,2.70,62.20
2022-12-01,22:58:47,H,2.70,62.30
2022-12-01,22:58:57,H,2.70,62.40
2022-12-01,22:59:07,H,2.70,62.50
2022-12-01,22:59:17,H,2.70,62.50
2022-12-01,22:59:27,H,2.70,62.50
2022-12-01,22:59:37,H,2.70,62.50
2022-12-01,22:59:47,H,2.70,62.50
2022-12-01,22:59:57,H,2.70,62.50
2022-12-01,23:00:07,H,2.70,62.40
2022-12-01,23:00:17,H,2.70,62.30
2022-12-01,23:00:27,H,2.70,62.30
2022-12-01,23:00:37,H,2.70,62.40
2022-12-01,23:00:47,H,2.70,62.50
2022-12-01,23:00:57,H,2.70,62.60
2022-12-01,23:01:07,H,2.70,62.60
2022-12-01,23:01:17,H,2.70,62.60
2022-12-01,23:01:27,H,2.70,62.50
2022-12-01,23:01:37,H,2.70,62.60
2022-12-01,23:01:47,H,2.70,62.60
2022-12-01,23:01:57,H,2.70,62.60
2022-12-01,23:02:07,H,2.70,62.60
2022-12-01,23:02:17,H,2.70,62.70
2022-12-01,23:02:27,H,2.70,62.90
2022-12-01,23:02:37,H,2.80,63.00
2022-12-01,23:02:47,H,2.70,63.10
2022-12-01,23:02:57,H,2.80,63.20
2022-12-01,23:03:07,H,2.80,63.20
2022-12-01,23:03:17,H,2.80,63.30
2022-12-01,23:03:27,H,2.80,63.30
2022-12-01,23:03:37,H,2.80,63.20
2022-12-01,23:03:47,H,2.80,63.10
2022-12-01,23:03:57,H,2.80,63.00
2022-12-01,23:04:07,H,2.80,62.90
2022-12-01,23:04:17,H,2.80,62.80
2022-12-01,23:04:27,H,2.80,62.80
2022-12-01,23:04:37,H,2.80,62.80
2022-12-01,23:04:47,H,2.80,62.90
2022-12-01,23:04:57,H,2.80,63.00
2022-12-01,23:05:07,H,2.80,63.00
2022-12-01,23:05:17,H,2.80,63.00
2022-12-01,23:05:27,H,2.80,62.90
2022-12-01,23:05:37,H,2.80,62.90
2022-12-01,23:05:47,H,2.80,62.80
2022-12-01,23:05:57,H,2.80,62.80
2022-12-01,23:06:07,H,2.80,62.80
2022-12-01,23:06:17,H,2.80,62.80
2022-12-01,23:06:27,H,2.80,62.70
2022-12-01,23:06:37,H,2.80,62.70
2022-12-01,23:06:47,H,2.80,62.60
2022-12-01,23:06:57,H,2.80,62.60
2022-12-01,23:07:07,H,2.80,62.60
2022-12-01,23:07:17,H,2.80,62.50
2022-12-01,23:07:27,H,2.80,62.50
2022-12-01,23:07:37,H,2.80,62.50
2022-12-01,23:07:47,H,2.80,62.50
2022-12-01,23:07:57,H,2.80,62.50
2022-12-01,23:08:07,H,2.80,62.40
2022-12-01,23:08:17,H,2.80,62.40
2022-12-01,23:08:27,H,2.80,62.40
2022-12-01,23:08:37,H,2.80,62.50
2022-12-01,23:08:47,H,2.80,62.50
2022-12-01,23:08:57,H,2.80,62.40
2022-12-01,23:09:07,H,2.80,62.40
2022-12-01,23:09:17,H,2.80,62.30
2022-12-01,23:09:27,H,2.80,62.20
2022-12-01,23:09:37,H,2.80,62.20
2022-12-01,23:09:47,H,2.80,62.20
2022-12-01,23:09:57,H,2.80,62.20
2022-12-01,23:10:07,H,2.80,62.20
2022-12-01,23:10:17,H,2.80,62.20
2022-12-01,23:10:27,H,2.80,62.20
2022-12-01,23:10:37,H,2.80,62.20
2022-12-01,23:10:47,H,2.80,62.20
2022-12-01,23:10:57,H,2.80,62.30
2022-12-01,23:11:07,H,2.80,62.40
2022-12-01,23:11:17,H,2.80,62.50
2022-12-01,23:11:27,H,2.80,62.40
2022-12-01,23:11:37,H,2.80,62.40
2022-12-01,23:11:47,H,2.80,62.40
2022-12-01,23:11:57,H,2.80,62.40
2022-12-01,23:12:07,H,2.80,62.40
2022-12-01,23:12:17,H,2.80,62.30
2022-12-01,23:12:27,H,2.80,62.30
2022-12-01,23:12:37,H,2.80,62.30
2022-12-01,23:12:47,H,2.80,62.20
2022-12-01,23:12:57,H,2.80,62.20
2022-12-01,23:13:07,H,2.80,62.30
2022-12-01,23:13:17,H,2.80,62.40
2022-12-01,23:13:27,H,2.80,62.40
2022-12-01,23:13:37,H,2.80,62.30
2022-12-01,23:13:47,H,2.80,62.30
2022-12-01,23:13:57,H,2.80,62.30
2022-12-01,23:14:07,H,2.80,62.40
2022-12-01,23:14:17,H,2.80,62.50
2022-12-01,23:14:27,H,2.80,62.60
2022-12-01,23:14:37,H,2.80,62.70
2022-12-01,23:14:47,H,2.80,62.80
2022-12-01,23:14:57,H,2.80,62.80
2022-12-01,23:15:07,H,2.80,62.80
2022-12-01,23:15:17,H,2.90,62.80
2022-12-01,23:15:27,H,2.90,62.70
2022-12-01,23:15:37,H,2.80,62.60
2022-12-01,23:15:47,H,2.80,62.50
2022-12-01,23:15:57,H,2.90,62.40
2022-12-01,23:16:07,H,2.90,62.40
2022-12-01,23:16:17,H,2.80,62.30
2022-12-01,23:16:27,H,2.80,62.20
2022-12-01,23:16:37,H,2.80,62.10
2022-12-01,23:16:47,H,2.80,62.10
2022-12-01,23:16:57,H,2.80,62.10
2022-12-01,23:17:07,H,2.90,62.20
2022-12-01,23:17:17,H,2.80,62.20
2022-12-01,23:17:27,H,2.80,62.10
2022-12-01,23:17:37,H,2.80,62.10
2022-12-01,23:17:47,H,2.80,62.10
2022-12-01,23:17:57,H,2.80,62.10
2022-12-01,23:18:07,H,2.80,62.10
2022-12-01,23:18:17,H,2.80,62.10
2022-12-01,23:18:27,H,2.80,62.10
2022-12-01,23:18:37,H,2.80,62.20
2022-12-01,23:18:47,H,2.80,62.40
2022-12-01,23:18:57,H,2.80,62.50
2022-12-01,23:19:07,H,2.80,62.60
2022-12-01,23:19:17,H,2.80,62.50
2022-12-01,23:19:27,H,2.80,62.10
2022-12-01,23:19:37,H,2.80,62.00
2022-12-01,23:19:47,H,2.80,61.90
2022-12-01,23:19:57,H,2.80,61.80
2022-12-01,23:20:07,H,2.80,62.00
2022-12-01,23:20:17,H,2.80,62.30
2022-12-01,23:20:27,H,2.80,62.30
2022-12-01,23:20:37,H,2.80,62.00
